Paper title,Citing paper title
Making data platforms smarter with MOSES,Metadata Management to Accelerate Big Data Implementation
Making data platforms smarter with MOSES,Concepts towards an automated data pre-processing and preparation within data lakes
Making data platforms smarter with MOSES,Megale: A metadata-driven graph-based system for data lake exploration
Insight-based vocalization of OLAP sessions,VOOL: A modular insight-based framework for vocalizing OLAP sessions
Insight-based vocalization of OLAP sessions,Personalization of OLAP queries for hierarchical visualization under constraints
Insight-based vocalization of OLAP sessions,Personalized OLAP queries under hierarchical visualization constraint
Insight-based vocalization of OLAP sessions,A framework for crafting data narratives
Conversational OLAP in action,Designing a Star Schema for Optimizing the Total Sales of Motorcycles
Conversational OLAP in action,Conversational OLAP
Conversational OLAP in action,Augmenting the Knowledge Pyramid with Unconventional Data and Advanced Analytics
Towards a conceptual model for data narratives,Telling stories with data--A systematic review
Towards a conceptual model for data narratives,Intelligent narrative summaries: From indicative to informative summarization
Towards a conceptual model for data narratives,Three trajectories for narrative visualisation
Towards a conceptual model for data narratives,Towards enhancing database education: Natural language generation meets query execution plans
Towards a conceptual model for data narratives,"Why did the “missing middle” miss the train? An actors-in-systems exploration of barriers to intensified family housing in Waterloo region, Canada"
Towards a conceptual model for data narratives,Insights into commonalities of a sample: A visualization framework to explore unusual subset-dataset relationships
Towards a conceptual model for data narratives,Highlighting the importance of intentional aspects in data narrative crafting processes
Towards a conceptual model for data narratives,Data narrative crafting via a comprehensive and well-founded process
Towards a conceptual model for data narratives,A conceptual model for data storytelling highlights in business intelligence environments
Towards a conceptual model for data narratives,Using the S‐DIKW framework to transform data visualization into data storytelling
Towards a conceptual model for data narratives,A methodology for the systematic design of storytelling dashboards applied to Industry 4.0
Towards a conceptual model for data narratives,Beyond dashboards? designing data stories for effective use in business intelligence and analytics
Towards a conceptual model for data narratives,Data narration for the people: Challenges and opportunities
Towards a conceptual model for data narratives,Connecting the Dots: Refugee Data Narratives
Towards a conceptual model for data narratives,Computational narratives using model-driven engineering
Towards a conceptual model for data narratives,Unidata-A Modern Master Data Management Platform.
Towards a conceptual model for data narratives,A declarative approach to data narration
Towards a conceptual model for data narratives,Binding data narrations-corroborating the plausibility of scientific narratives by open research data
Towards a conceptual model for data narratives,Narrative visualizations best practices and evaluation: a systematic mapping study
Towards a conceptual model for data narratives,Generating Personalized Data Narrations from EDA Notebooks.
Towards a conceptual model for data narratives,A data narrative about tuberculosis pandemic in Gabon.
Towards a conceptual model for data narratives,"The Influence of Whatsapp Social Media, Parental Supervision, and Youth and Adolescent Lifestyles on Drug and Addictive Substance Use in Manado City"
Towards a conceptual model for data narratives,"Leveraging users' behavior, intentions and interests for enhancing Exploratory Data Analysis and Data Narration"
Towards a conceptual model for data narratives,"Fouille de séquences de mobilité sémantique: sur l'élaboration de mesures pour la comparaison, l'analyse et la découverte de comportements"
Towards a conceptual model for data narratives,A framework for crafting data narratives
Towards a conceptual model for data narratives,"Immersive Data-Driven Storytelling: Scoping an Emerging Field Through the Lenses of Research, Journalism, and Games"
Towards a conceptual model for data narratives,Data Narrative Crafting via a Comprehensive and Well-Founded Process
Towards a conceptual model for data narratives,Designing the Business Ontology of Ehya Iron Company based on Semantic Web Data Models
Towards a conceptual model for data narratives,Un modèle conceptual de narration de données
Towards a conceptual model for data narratives,Analysis of war data-driven stories-A comparative study between Arabian and foreign websites
Towards a conceptual model for data narratives,تحليل قصص الحروب والنزاعات المسلحة المدفوعة بالبيانات-دراسة مقارنة بين المواقع العربية والأجنبية‎
Towards a conceptual model for data narratives,Augmenting the Knowledge Pyramid with Unconventional Data and Advanced Analytics
Towards a conceptual model for data narratives,"Système d'information décisionnel, de la narration à la simulation: application à la surveillance épidémiologique de la tuberculose au Gabon"
Towards a conceptual model for data narratives,Data narrative crafting via a comprehensive and well-founded process
Towards a conceptual model for data narratives,BEYOND DASHBOARDS? DESIGNING DATA STORIES FOR EFFECTIVE USE IN BUSINESS INTELLIGENCE AND ANALYTICS
Towards a conceptual model for data narratives,Fouille de séquences de mobilité sémantique
Towards a conceptual model for data narratives,طراحی مدل هستی‌شناسی کسب‌وکار شرکت سنگ آهن بر مبنای مدل‌های داده‌ای وب معنایی‎
Towards a conceptual model for data narratives,Modéliser la démarche du data journaliste
"Social BI to understand the debate on vaccines on the Web and social media: unraveling the anti-, free, and pro-vax communities in Italy",Parents' decisions to vaccinate children against COVID-19: A scoping review
"Social BI to understand the debate on vaccines on the Web and social media: unraveling the anti-, free, and pro-vax communities in Italy",Multi-perspectives systematic review on the applications of sentiment analysis for vaccine hesitancy
"Social BI to understand the debate on vaccines on the Web and social media: unraveling the anti-, free, and pro-vax communities in Italy",COVID-19 fake news diffusion across Latin America
"Social BI to understand the debate on vaccines on the Web and social media: unraveling the anti-, free, and pro-vax communities in Italy",Understanding public perceptions of COVID-19 contact tracing apps: Artificial intelligence–enabled social media analysis
"Social BI to understand the debate on vaccines on the Web and social media: unraveling the anti-, free, and pro-vax communities in Italy",# Antivaccination on Instagram: A computational analysis of hashtag activism through photos and public responses
"Social BI to understand the debate on vaccines on the Web and social media: unraveling the anti-, free, and pro-vax communities in Italy",Free choice in the making: Vaccine-related activism as an alternative form of citizenship during the Covid-19 pandemic
"Social BI to understand the debate on vaccines on the Web and social media: unraveling the anti-, free, and pro-vax communities in Italy",Conceptualizing analytics: an overview of business intelligence and analytics from a conceptual-modeling perspective
"Social BI to understand the debate on vaccines on the Web and social media: unraveling the anti-, free, and pro-vax communities in Italy",Optimal Methodology for Addressing the Social Impact Component within Project Proposals and Curriculum Vitae
"Social BI to understand the debate on vaccines on the Web and social media: unraveling the anti-, free, and pro-vax communities in Italy",Detecting anti-vaccine users on Twitter
"Social BI to understand the debate on vaccines on the Web and social media: unraveling the anti-, free, and pro-vax communities in Italy",Respecifying Fieldwork: Refused Knowledge Communities Explored Through the Reflexive Lens
"Social BI to understand the debate on vaccines on the Web and social media: unraveling the anti-, free, and pro-vax communities in Italy","Leveraging users' behavior, intentions and interests for enhancing Exploratory Data Analysis and Data Narration"
"Social BI to understand the debate on vaccines on the Web and social media: unraveling the anti-, free, and pro-vax communities in Italy",Parents' decisions to vaccinate children against COVID-19: a scoping review. Vaccines 2021; 9: 1476
"Social BI to understand the debate on vaccines on the Web and social media: unraveling the anti-, free, and pro-vax communities in Italy",Augmenting the Knowledge Pyramid with Unconventional Data and Advanced Analytics
COOL: A framework for conversational OLAP,T&TRS: robust collaborative filtering recommender systems against attacks
COOL: A framework for conversational OLAP,HAMLET: A framework for Human-centered AutoML via Structured Argumentation
COOL: A framework for conversational OLAP,VOOL: A modular insight-based framework for vocalizing OLAP sessions
COOL: A framework for conversational OLAP,Business-driven data recommender system: design and implementation
COOL: A framework for conversational OLAP,The whys and wherefores of cubes
COOL: A framework for conversational OLAP,Explaining cube measures through Intentional Analytics
COOL: A framework for conversational OLAP,Suggesting assess queries for interactive analysis of multidimensional data
COOL: A framework for conversational OLAP,Insight-based vocalization of OLAP sessions
COOL: A framework for conversational OLAP,Optimal Stacked Sparse Auto-encoder based Online Analytic Processing (OLAP) Hypercube Text Analysis
COOL: A framework for conversational OLAP,Describing multidimensional data through highlights
COOL: A framework for conversational OLAP,Opportunities and Challenges for AI-supported Business Intelligence Systems–A Delphi Study
COOL: A framework for conversational OLAP,Methodology for a Business Intelligence Platform by Using Oracle 19C Database Engine and its Limitations
COOL: A framework for conversational OLAP,"Leveraging users' behavior, intentions and interests for enhancing Exploratory Data Analysis and Data Narration"
COOL: A framework for conversational OLAP,Faster Access Of Credit Cards Through Data Cube Technology
COOL: A framework for conversational OLAP,"of OLAP Sessions. In: Chiusano, S., Cerquitelli, T., Wrembel, R.(eds) Advances in Databases and Information Systems. ADBIS 2022. Lecture Notes in Computer …"
COOL: A framework for conversational OLAP,Conversational OLAP
COOL: A framework for conversational OLAP,Vers une aide intelligible à l'analyse prédictive
COOL: A framework for conversational OLAP,Augmenting the Knowledge Pyramid with Unconventional Data and Advanced Analytics
COOL: A framework for conversational OLAP,Использование колоночных СУБД для формирования многомерных структур данных
COOL: A framework for conversational OLAP,Mémoire
COOL: A framework for conversational OLAP,". and Stefano Rizzi () D ID DISI-University of Bologna, Bologna, Italy {m. francia, enrico. gallinucci, matteo. golfarelli, stefano. rizzi}@ unibo. it"
COOL: A framework for conversational OLAP,Compressione e Vocalizzazione di Risultati Multidimensionali nel Paradigma OLAP
Cost-based optimization of multistore query plans,Database management system performance comparisons: A systematic literature review
Cost-based optimization of multistore query plans,Optimizing Data Integration Processes with the Support of Machine Learning-Is it Really Possible?
Cost-based optimization of multistore query plans,Optimising queries for pattern detection over large scale temporally evolving graphs
Cost-based optimization of multistore query plans,On Reasoning About Black-Box Udfs by Classifying their Performance Characteristics
Cost-based optimization of multistore query plans,On the Optimization of Query Plans in Multistores (Discussion Paper)
Cost-based optimization of multistore query plans,Research on Storage and Query Optimization Algorithm of Distributed Database for Big Data
